iter	RMSE
477	0.0242924169
478	0.02428373235
479	0.02427556079
480	0.02426626719
481	0.02425936373
482	0.02425154741
483	0.02424609976
484	0.02423855438
485	0.0242294404
486	0.02422148779
487	0.02421557542
488	0.02420933325
489	0.0242043174
490	0.02419468906
491	0.02418632353
492	0.02417986446
493	0.02417076263
494	0.02416368313
495	0.02415554524
496	0.02414851973
497	0.02414209754
498	0.02413590659
499	0.02412930232
500	0.02412219306
501	0.02411310892
502	0.02410665087
503	0.02409880977
504	0.02409357045
505	0.02408801668
506	0.02408186258
507	0.02407548517
508	0.0240690692
509	0.02406180819
510	0.02405473369
511	0.02404765398
512	0.02404152231
513	0.02403260379
514	0.02402513844
515	0.02402111913
516	0.02401400022
517	0.0240070092
518	0.02400152886
519	0.0239951567
520	0.02398952925
521	0.02398281992
522	0.02397783359
523	0.02396902639
524	0.02396330361
525	0.02395743798
526	0.02395010932
527	0.02394516211
528	0.02393935813
529	0.0239310388
530	0.02392560061
531	0.02391904174
532	0.02391146856
533	0.02390436393
534	0.02389736478
535	0.0238904118
536	0.0238827015
537	0.02387798519
538	0.02387235899
539	0.02386640715
540	0.0238607993
541	0.02385583448
542	0.02385192821
543	0.02384542758
544	0.02383946333
545	0.02383359271
546	0.02382860162
547	0.02382422953
548	0.02381969167
549	0.02381393509
550	0.02380754532
551	0.02380137936
552	0.02379624521
553	0.02379112444
554	0.02378576764
555	0.02378062158
556	0.02377335687
557	0.02376817165
558	0.02376292564
559	0.02375629291
560	0.02374980337
561	0.02374461583
562	0.02373971991
563	0.02373568323
564	0.0237291682
565	0.02372369161
566	0.02371860249
567	0.023713387
568	0.02370777829
569	0.02370212512
570	0.02369584502
571	0.0236924525
572	0.02368716282
573	0.0236821585
574	0.02367770929
575	0.02367275222
576	0.02366780847
577	0.02366074258
578	0.02365654799
579	0.02365159149
580	0.02364723869
581	0.02364330892
582	0.02363768982
583	0.02363246254
584	0.02362844504
585	0.02362407219
586	0.02361871575
587	0.02361394167
588	0.02361079912
589	0.02360498302
590	0.02359922092
591	0.02359391065
592	0.02358944202
593	0.02358397782
594	0.02358000852
595	0.02357770128
596	0.02357165599
597	0.02356712123
598	0.02356249693
599	0.02355844488
600	0.0235533928
601	0.0235490669
602	0.02354469133
603	0.0235403553
604	0.02353475835
605	0.0235297777
606	0.02352434768
607	0.02351788569
608	0.02351295145
609	0.02350873971
610	0.02350310243
611	0.02349928402
612	0.02349364765
613	0.02349048048
614	0.02348512432
615	0.02348051185
616	0.02347661664
617	0.02347159761
618	0.02346701681
619	0.02346210841
620	0.02345661647
621	0.02345305212
622	0.02344940236
623	0.02344492822
624	0.0234399385
625	0.02343627503
626	0.02343285912
627	0.02342820287
628	0.02342175494
629	0.0234168815
630	0.02341249654
631	0.02340849516
632	0.02340615351
633	0.0234029826
634	0.02339818637
635	0.02339383422
636	0.02339005482
637	0.02338582088
638	0.0233803527
639	0.02337546331
640	0.0233711416
641	0.02336647519
642	0.02336138308
643	0.02335782974
644	0.02335286865
645	0.02334875201
646	0.02334260452
647	0.02334058313
648	0.02333708659
649	0.02333321668
650	0.02332885183
651	0.02332508442
652	0.02332138328
653	0.02331752281
654	0.02331351923
655	0.02330978973
656	0.02330581722
657	0.02329984035
658	0.02329557946
659	0.02329182775
660	0.02328670364
661	0.02328265308
662	0.02327852923
663	0.02327408946
664	0.02326937311
665	0.02326616104
666	0.02326240179
667	0.02325818724
668	0.02325531867
669	0.02325166101
670	0.02324841923
671	0.02324440009
672	0.02324011647
673	0.0232367444
674	0.02323275163
675	0.02323013898
676	0.02322816878
677	0.02322431872
678	0.02322047946
679	0.02321675433
680	0.02321294327
681	0.02320933153
682	0.02320373486
683	0.02319960627
684	0.02319635975
685	0.02319350958
686	0.0231889926
687	0.02318480473
688	0.02318105779
689	0.02317564857
690	0.0231720325
691	0.0231687712
692	0.02316538069
693	0.02316083941
694	0.02315797122
695	0.02315495933
696	0.02315087856
697	0.02314685157
698	0.0231431052
699	0.02313806783
700	0.0231345972
701	0.02313099898
702	0.02312807154
703	0.02312478599
704	0.02312158053
705	0.02311765066
706	0.02311400235
707	0.0231099837
708	0.02310650859
709	0.02310203289
710	0.02309891761
711	0.02309477847
712	0.02309004508
713	0.02308654953
714	0.0230827048
715	0.02308025973
716	0.02307756597
717	0.02307371093
718	0.02306990538
719	0.02306684198
720	0.02306346331
721	0.02306024813
722	0.0230551903
723	0.02305223731
724	0.02304846994
725	0.0230438926
726	0.02303972976
727	0.02303563026
728	0.02303209888
729	0.02302952944
730	0.0230269481
731	0.02302455803
732	0.02302189326
733	0.02301761845
734	0.0230141247
735	0.02301039651
736	0.02300754276
737	0.02300376225
738	0.0230008437
739	0.02299641753
740	0.02299301494
741	0.02299124263
742	0.02298756952
743	0.0229846848
744	0.02298091664
745	0.02297829894
746	0.02297439365
747	0.022972375
748	0.02296974017
749	0.02296615715
750	0.02296320418
751	0.02296029299
752	0.02295707815
753	0.02295401239
754	0.02295124265
755	0.02294810015
756	0.02294514319
757	0.02294105454
758	0.02293713163
759	0.0229339742
760	0.02293057524
761	0.02292652357
762	0.02292386447
763	0.02292058052
764	0.02291689989
765	0.02291477122
766	0.02291155954
767	0.02290823952
768	0.02290554966
769	0.02290145547
770	0.02289793996
771	0.0228934175
772	0.02289052506
773	0.02288752164
774	0.02288457946
775	0.02288209302
776	0.02287898844
777	0.02287584128
778	0.02287275343
779	0.02287052184
780	0.02286780875
781	0.02286471589
782	0.02286328294
783	0.02285916355
784	0.02285634849
785	0.0228538409
786	0.02285194038
787	0.02284852429
788	0.02284540358
789	0.02284154996
790	0.02283925944
791	0.02283557094
792	0.02283258415
793	0.0228292976
794	0.02282635737
795	0.02282237087
796	0.02281968505
797	0.02281651399
798	0.0228126111
799	0.02280986225
800	0.02280735478
801	0.02280313567
802	0.02280090315
803	0.02279621289
804	0.02279315232
805	0.02279115166
806	0.02278837498
807	0.0227848731
808	0.02278168578
809	0.02277924838
810	0.0227764156
811	0.0227737239
812	0.02276997206
813	0.02276704154
814	0.0227642595
815	0.02276194935
816	0.02275958606
817	0.02275604787
818	0.02275428574
819	0.02275042356
820	0.02274783973
821	0.02274578911
822	0.02274312597
823	0.02274017576
824	0.02273725761
825	0.02273431241
826	0.02273169178
827	0.02272917712
828	0.02272539293
829	0.02272258278
830	0.02271999124
831	0.02271717726
832	0.02271334688
833	0.02271045369
834	0.02270727007
835	0.02270363129
836	0.02270099337
837	0.02269875621
838	0.02269523811
839	0.0226925899
840	0.02268937426
841	0.02268539407
842	0.02268299816
843	0.02268015307
844	0.02267732645
845	0.02267399232
846	0.02267127162
847	0.02266892746
848	0.02266595054
849	0.02266313865
850	0.02266086812
851	0.02265888838
852	0.02265573811
853	0.02265435553
854	0.02265275616
855	0.02264981775
856	0.02264824707
857	0.02264580572
858	0.02264271056
859	0.02264019991
860	0.02263789495
861	0.02263523844
862	0.0226320764
863	0.02262753668
864	0.02262458635
865	0.02262255417
866	0.02262078903
867	0.02261712703
868	0.02261377238
869	0.02260999922
870	0.0226076538
871	0.02260400024
872	0.02260166062
873	0.0225983402
874	0.0225961018
875	0.02259218648
876	0.02259079709
877	0.02258772946
878	0.02258623064
879	0.022582819
880	0.02257996959
881	0.0225764946
882	0.02257458021
883	0.02257122911
884	0.02256740089
885	0.02256416604
886	0.02256102253
887	0.02255801684
888	0.02255572199
889	0.02255324058
890	0.02255024904
891	0.02254804359
892	0.02254555762
893	0.02254304804
894	0.02253969777
895	0.02253761125
896	0.02253579447
897	0.0225333758
898	0.02253086366
899	0.02252903366
900	0.02252641471
901	0.02252333824
902	0.02251965049
903	0.02251724028
904	0.02251532454
905	0.02251200979
906	0.02250872546
907	0.02250491504
908	0.02250253703
909	0.02250045627
910	0.02249888642
911	0.02249646425
912	0.02249346353
913	0.0224917097
914	0.02248964954
915	0.02248734475
916	0.02248428867
917	0.02248111509
918	0.02247811516
919	0.02247574508
920	0.02247294805
921	0.02247041787
922	0.02246786235
923	0.02246548215
924	0.02246278641
925	0.02245909924
926	0.02245632085
927	0.02245293801
928	0.02245033778
929	0.02244884999
930	0.02244598638
931	0.02244420307
932	0.02244158099
933	0.0224397874
934	0.0224368364
935	0.02243420826
936	0.02243183879
937	0.02242903152
938	0.02242640951
939	0.02242394263
940	0.02242150125
941	0.02241889796
942	0.02241700809
943	0.02241518782
944	0.02241232517
945	0.02240972595
946	0.02240792817
947	0.02240557641
948	0.02240353075
949	0.02240202489
950	0.02239928154
951	0.02239637395
952	0.02239319659
953	0.02239034406
954	0.02238757492
955	0.0223848826
956	0.02238260399
957	0.02238028568
958	0.02237737923
959	0.02237482359
960	0.02237174588
961	0.02236908758
962	0.02236682425
963	0.02236448079
964	0.02236283912
965	0.02235945215
966	0.02235690542
967	0.0223543456
968	0.02235138621
969	0.02234906553
970	0.02234615148
971	0.02234336149
972	0.02234082088
973	0.0223386256
974	0.02233610575
975	0.02233284593
976	0.02233070899
977	0.02232789472
978	0.02232630843
979	0.02232394296
980	0.02232120939
981	0.02231811415
982	0.02231555271
983	0.02231403749
984	0.02231167412
985	0.02230906091
986	0.02230653433
987	0.02230437813
988	0.02230168042
989	0.02229892338
990	0.02229667141
991	0.02229452712
992	0.02229242284
993	0.02228957443
994	0.02228855999
995	0.02228683433
996	0.02228524834
997	0.02228246898
998	0.02227987589
999	0.02227818633
1000	0.02227590825
1001	0.02227346615
1002	0.02227204235
1003	0.02226949448
1004	0.02226811377
1005	0.02226546975
1006	0.02226183246
1007	0.02225902852
1008	0.02225697691
1009	0.02225499008
1010	0.02225302514
1011	0.02225091493
1012	0.02224819227
1013	0.02224526005
1014	0.02224323433
1015	0.02224024717
1016	0.02223812347
1017	0.02223605321
1018	0.02223365848
1019	0.02223083798
1020	0.0222281541
1021	0.02222617627
1022	0.02222331889
1023	0.02222173909
1024	0.02221895672
1025	0.02221676488
1026	0.02221448673
1027	0.0222127534
1028	0.02220945053
1029	0.02220731396
1030	0.02220446294
1031	0.02220167283
1032	0.02219864214
1033	0.02219720136
1034	0.02219436072
1035	0.02219221094
1036	0.0221885147
1037	0.02218586468
1038	0.02218243001
1039	0.02218002017
1040	0.02217720846
1041	0.02217524245
1042	0.02217334981
1043	0.02217076234
1044	0.02216700987
1045	0.02216458647
1046	0.02216274862
1047	0.0221598585
1048	0.02215841123
1049	0.02215613457
1050	0.02215498506
1051	0.0221525873
1052	0.02215039995
1053	0.02214734129
1054	0.02214505344
1055	0.02214169883
1056	0.02213945324
1057	0.02213777253
1058	0.02213564221
1059	0.02213348721
1060	0.02213110473
1061	0.02212877412
1062	0.02212609475
1063	0.02212404151
1064	0.02212201655
1065	0.02212035345
1066	0.02211818061
1067	0.02211560142
1068	0.02211390862
1069	0.02211164796
1070	0.02210951526
1071	0.02210742153
1072	0.02210490711
1073	0.02210225539
1074	0.02210006309
1075	0.02209768104
1076	0.02209523157
1077	0.02209241724
1078	0.02208970852
1079	0.0220865131
1080	0.02208446178
1081	0.02208126991
1082	0.02207921615
1083	0.02207642403
1084	0.02207406292
1085	0.02207210862
1086	0.02207017225
1087	0.02206713522
1088	0.02206439387
1089	0.02206151107
1090	0.02205933503
1091	0.02205710907
1092	0.02205470836
1093	0.02205237999
1094	0.02205071266
1095	0.02204824396
1096	0.02204631562
1097	0.02204276831
1098	0.02203964281
1099	0.02203724889
1100	0.02203381982
1101	0.02203226348
1102	0.02203052506
1103	0.02202846607
1104	0.02202618211
1105	0.02202372389
1106	0.02202099198
1107	0.0220189947
1108	0.02201516458
1109	0.02201302871
1110	0.02201182752
1111	0.02200991948
1112	0.02200735463
1113	0.02200579956
1114	0.02200410006
1115	0.02200261765
1116	0.02199924674
1117	0.02199720496
1118	0.02199549615
1119	0.02199328144
1120	0.02199123684
1121	0.0219888064
1122	0.02198729887
1123	0.02198476189
1124	0.02198231937
1125	0.02198015026
1126	0.0219780793
1127	0.0219755229
1128	0.02197327107
1129	0.02197092389
1130	0.02196857556
1131	0.02196611879
1132	0.02196468046
1133	0.02196213302
1134	0.02196066399
1135	0.02195812643
1136	0.02195491125
1137	0.02195174849
1138	0.0219499487
1139	0.02194839384
1140	0.02194651711
1141	0.02194403668
1142	0.0219426854
1143	0.0219404034
1144	0.02193821414
1145	0.02193638868
1146	0.02193417042
1147	0.02192995805
1148	0.02192772325
1149	0.02192537981
1150	0.0219239587
1151	0.02192180063
1152	0.02192041717
1153	0.02191821978
1154	0.02191620709
1155	0.02191368165
1156	0.02191173756
1157	0.02190993748
1158	0.02190781547
1159	0.02190647994
1160	0.02190482847
1161	0.02190281916
1162	0.0219000852
1163	0.02189822132
1164	0.02189702321
1165	0.02189450828
1166	0.02189311301
1167	0.02189158973
1168	0.02188976177
1169	0.02188691006
1170	0.02188452378
1171	0.02188145204
1172	0.02187862618
1173	0.02187618752
1174	0.0218736963
1175	0.02187178627
1176	0.02186972323
1177	0.02186695972
1178	0.02186461137
1179	0.02186271436
1180	0.02186083864
1181	0.02185925726
1182	0.02185757048
1183	0.02185543518
1184	0.0218524642
1185	0.0218501636
1186	0.02184886714
1187	0.02184624804
1188	0.02184472215
1189	0.0218428605
1190	0.02184105712
1191	0.02183818482
1192	0.02183655752
1193	0.02183480792
1194	0.02183299311
1195	0.02183087521
1196	0.02182802326
1197	0.02182618945
1198	0.02182384863
1199	0.02182263099
1200	0.02182057831
1201	0.0218186708
1202	0.02181661042
1203	0.02181484016
1204	0.02181250528
1205	0.02181004292
1206	0.0218066597
1207	0.02180440939
1208	0.02180201021
1209	0.02179964186
1210	0.02179821288
1211	0.02179535796
1212	0.02179339992
1213	0.02179092338
1214	0.02178909586
1215	0.0217872444
1216	0.02178441355
1217	0.02178250218
1218	0.0217800915
1219	0.02177817602
1220	0.02177558489
1221	0.02177317369
1222	0.02177150885
1223	0.02176821024
1224	0.02176596082
1225	0.02176389302
1226	0.0217618118
1227	0.021759187
1228	0.02175714093
1229	0.02175550421
1230	0.02175363848
1231	0.0217513683
1232	0.02175019207
1233	0.02174791485
1234	0.02174548824
1235	0.02174360015
1236	0.02174024917
1237	0.02173767094
1238	0.02173487651
1239	0.02173277668
1240	0.02173158583
1241	0.02172944856
1242	0.02172845805
1243	0.02172562082
1244	0.02172308323
1245	0.02172057521
1246	0.02171827725
1247	0.02171566056
1248	0.02171248623
1249	0.02171067443
1250	0.02170860799
1251	0.0217068418
1252	0.02170502235
1253	0.02170308899
1254	0.02169971035
1255	0.02169690432
1256	0.02169407408
1257	0.02169180764
1258	0.02168921759
1259	0.02168814012
1260	0.02168511825
1261	0.02168283869
1262	0.02167946557
1263	0.0216772102
1264	0.02167611275
1265	0.0216746208
1266	0.021672985
1267	0.02167086233
1268	0.02166875557
1269	0.02166665675
1270	0.02166490517
1271	0.02166304301
1272	0.02166114058
1273	0.02165887016
1274	0.02165599354
1275	0.02165458791
1276	0.02165173977
1277	0.02164991119
1278	0.02164774428
1279	0.02164548211
1280	0.02164327437
1281	0.02164118877
1282	0.02163957872
1283	0.02163790571
1284	0.02163574262
1285	0.02163365572
1286	0.02163186212
1287	0.02162990194
1288	0.02162777816
1289	0.02162512761
1290	0.02162292468
1291	0.02162105679
1292	0.0216194012
1293	0.02161678952
1294	0.02161498561
1295	0.02161315622
1296	0.02161169832
1297	0.02161001813
1298	0.02160817515
1299	0.02160491729
1300	0.02160215594
1301	0.02160010445
1302	0.02159819941
1303	0.02159609379
1304	0.02159386959
1305	0.02159158823
1306	0.02158946288
1307	0.02158782876
1308	0.02158645542
1309	0.0215845372
1310	0.02158046742
1311	0.02157874642
1312	0.02157647358
1313	0.02157544121
1314	0.02157374566
1315	0.02157171751
1316	0.02157005536
1317	0.02156769189
1318	0.02156541108
1319	0.02156259309
1320	0.02156097015
1321	0.02155792296
1322	0.02155565831
1323	0.02155334774
1324	0.02155164826
1325	0.02154927152
1326	0.02154721207
1327	0.02154536031
1328	0.0215435818
1329	0.021541258
1330	0.02153957219
1331	0.02153797774
1332	0.02153615148
1333	0.0215344059
1334	0.02153174525
1335	0.02152950001
1336	0.02152744411
1337	0.02152514845
1338	0.02152307123
1339	0.02152161368
1340	0.02151868645
1341	0.0215163842
1342	0.02151417461
1343	0.02151169326
1344	0.02150946806
1345	0.02150810999
1346	0.0215057989
1347	0.02150398501
1348	0.02150128418
1349	0.02149929403
1350	0.02149768953
1351	0.02149526081
1352	0.02149339391
1353	0.02149212335
1354	0.02149004891
1355	0.02148725104
1356	0.02148507538
1357	0.02148309987
1358	0.02148165663
1359	0.02147968339
1360	0.02147830914
1361	0.0214766446
1362	0.0214750092
1363	0.02147358199
1364	0.0214711369
1365	0.02146920468
1366	0.02146708082
1367	0.02146602298
1368	0.02146430945
1369	0.02146229638
1370	0.02146059856
1371	0.02145848398
1372	0.02145713044
1373	0.02145477668
1374	0.02145290213
1375	0.02145092463
1376	0.02144824958
1377	0.02144602352
1378	0.02144403828
1379	0.02144118124
1380	0.02143878201
1381	0.02143663434
1382	0.02143481261
1383	0.0214327604
1384	0.02143055503
1385	0.02142814414
1386	0.02142607525
1387	0.02142419968
1388	0.02142121858
1389	0.02141951326
1390	0.02141710949
1391	0.02141431538
1392	0.02141236993
1393	0.02141065093
1394	0.02140925884
1395	0.02140771801
1396	0.02140526259
1397	0.02140347916
1398	0.02140145033
1399	0.02139829753
1400	0.02139556212
1401	0.02139405141
1402	0.02139113629
1403	0.02138814378
1404	0.02138542529
1405	0.02138347681
1406	0.02138167813
1407	0.02137964128
1408	0.02137751806
1409	0.02137493626
1410	0.02137198636
1411	0.02137037208
1412	0.0213682489
1413	0.02136666591
1414	0.02136486113
1415	0.02136291935
1416	0.02136144391
1417	0.02135946957
1418	0.02135799945
1419	0.0213562869
1420	0.02135499099
1421	0.02135291297
1422	0.02135023049
1423	0.0213485581
1424	0.02134636475
1425	0.02134459239
1426	0.02134263354
1427	0.02134073537
1428	0.0213382394
1429	0.02133610234
1430	0.02133454711
1431	0.02133306305
1432	0.02133104687
1433	0.02132860973
1434	0.02132699689
1435	0.02132499412
1436	0.02132296222
1437	0.02132099401
1438	0.0213199025
1439	0.0213176812
1440	0.02131547537
1441	0.02131326882
1442	0.02131087099
1443	0.02130895802
1444	0.02130713569
1445	0.0213054282
1446	0.02130269766
1447	0.02130157029
1448	0.02129932741
1449	0.02129689062
1450	0.02129528572
1451	0.02129322338
1452	0.02129083874
1453	0.02128858261
1454	0.02128690264
1455	0.02128538229
1456	0.02128291112
1457	0.02128087224
1458	0.02127933116
1459	0.02127807752
1460	0.02127649656
1461	0.02127313401
1462	0.02127127922
1463	0.02126928176
1464	0.02126699029
1465	0.02126504504
1466	0.02126267838
1467	0.02126102491
1468	0.02125882832
1469	0.02125612386
1470	0.02125409207
1471	0.02125103885
1472	0.02124787676
1473	0.02124558521
1474	0.0212438161
1475	0.02124122232
1476	0.02123944179
1477	0.02123738439
1478	0.02123461042
1479	0.02123302184
1480	0.0212308328
1481	0.02122866965
1482	0.02122662803
1483	0.02122423812
1484	0.0212213897
1485	0.02121979997
1486	0.02121797251
1487	0.0212161671
1488	0.02121474761
1489	0.02121222462
1490	0.02121083896
1491	0.0212093244
1492	0.02120615816
1493	0.02120461627
1494	0.02120125366
1495	0.02119925994
1496	0.02119739784
1497	0.0211946768
1498	0.02119180755
